,book_id,title,format,authors,size,publicationYear,genres
1906442,14457.0,"Naruto, Vol. 01: The Tests of the Ninja (Naruto, #1)",Paperback,"11047,2586822",187,2003,"fantasy,paranormal,comics,graphic,young-adult,fiction,children,romance"
1908556,27786.0,الخيميائي,Paperback,"566,1986561,2898684",192,2010,"fiction,fantasy,paranormal,history,historical fiction,biography,young-adult,non-fiction,romance"
1909074,12982.0,Crime and Punishment,Paperback,"3137322,10837",671,2002,"fiction,mystery,thriller,crime,history,historical fiction,biography"
1911368,1611.0,"City of Bones (The Mortal Instruments, #1)",Hardcover,150038,485,2007,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1913108,13563.0,"Dragonfly in Amber (Outlander, #2)",Paperback,"3617,920654,15053448",743,2001,"fiction,history,historical fiction,biography,romance,fantasy,paranormal"
1915940,2513.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Kindle Edition,3433047,626,2016,"fantasy,paranormal,romance,young-adult,fiction"
1918427,6398.0,"Dark Lover (Black Dagger Brotherhood, #1)",Mass Market Paperback,20248,393,2005,"romance,fantasy,paranormal,fiction"
1921225,35724.0,Master of the Game,Paperback,9068,489,1993,"fiction,mystery,thriller,crime,romance,history,historical fiction,biography,non-fiction"
1921753,13333.0,The Awakening,Paperback,5132,195,2006,"fiction,history,historical fiction,biography,romance,young-adult"
1922862,8381.0,Let's Pretend This Never Happened: A Mostly True Memoir,Hardcover,5272674,318,2012,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
1923337,35725.0,"Revolution 2020: Love, Corruption, Ambition",Paperback,61124,296,2011,"fiction,romance,young-adult,non-fiction"
1923983,13295.0,The Martian,Hardcover,6540057,369,2014,"mystery,thriller,crime,fantasy,paranormal,fiction"
1924383,8462.0,On Writing: A Memoir of the Craft,Mass Market Paperback,3389,320,2002,"non-fiction,history,historical fiction,biography,fiction"
1924636,19959.0,"The Horse and His Boy (Chronicles of Narnia, #5)",Paperback,1069006,224,1995,"fantasy,paranormal,fiction,young-adult,children"
1926985,6292.0,"The Reckoning (Darkest Powers, #3)",Mass Market Paperback,7581,391,2010,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1929003,153653.0,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,Paperback,24678,224,2002,"non-fiction,fiction"
1931984,567.0,"The Bourne Supremacy (Jason Bourne, #2)",Mass Market Paperback,5293,688,2004,"fiction,mystery,thriller,crime"
1932356,23819.0,ساق البامبو,Paperback,"4603829,8531101",400,2014,fiction
1933950,13338.0,Pretty Girls,Paperback,12504,688,2015,"mystery,thriller,crime,fiction"
1934813,7057.0,"Throne of Glass (Throne of Glass, #1)",Hardcover,3433047,404,2012,"young-adult,romance,fantasy,paranormal,mystery,thriller,crime,fiction"
1936602,17873.0,Love Warrior,Hardcover,4175328,272,2016,"non-fiction,history,historical fiction,biography,fiction"
1936680,24837.0,ليتها تقرأ,Paperback,3407560,147,2010,"poetry,romance,fiction,non-fiction"
1936853,1523.0,"Grey (Fifty Shades, #4)",Paperback,4725841,576,2015,"romance,fiction"
1938596,7421.0,Much Ado About Nothing,Mass Market Paperback,"947,569383,8140,23663,16347169",246,2004,"fiction,romance,poetry,history,historical fiction,biography"
1942263,10297.0,"Isla and the Happily Ever After (Anna and the French Kiss, #3)",Hardcover,3095893,339,2014,"young-adult,romance,fiction"
1944801,16140.0,Lock and Key,Hardcover,2987,432,2008,"young-adult,romance,fiction"
1946813,279.0,"Me Before You (Me Before You, #1)",Kindle Edition,281810,385,2012,"romance,fiction"
1948075,29495.0,Brave New World / Brave New World Revisited,Paperback,"3487,3956",340,2005,"fiction,fantasy,paranormal,non-fiction"
1948097,13562.0,"Drums of Autumn (Outlander, #4)",Paperback,3617,880,2001,"fiction,history,historical fiction,biography,romance,fantasy,paranormal"
1948100,13567.0,"Voyager (Outlander, #3)",Paperback,3617,870,2001,"fiction,history,historical fiction,biography,romance,fantasy,paranormal"
1949955,14004.0,"Men Are from Mars, Women Are from Venus",Paperback,848,368,2012,"non-fiction,romance,fiction"
1950628,1606.0,Lolita,Paperback,"5152,45502",331,1995,"fiction,history,historical fiction,biography,romance"
1951095,19456.0,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Hardcover,15872,499,2015,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
1951162,23830.0,طبائع الاستبداد ومصارع الاستعباد,Paperback,1039846,157,2006,"non-fiction,history,historical fiction,biography"
1952272,228.0,"Zero to One: Notes on Startups, or How to Build the Future",Hardcover,"8474721,8474323",195,2014,non-fiction
1954148,552.0,The Black Swan: The Impact of the Highly Improbable,Hardcover,21559,401,2007,"non-fiction,history,historical fiction,biography,fiction"
1955653,18264.0,"Warm Bodies (Warm Bodies, #1)",Paperback,1302285,240,2010,"fiction,romance,fantasy,paranormal,young-adult,mystery,thriller,crime"
1956503,6482.0,"The Golden Lily (Bloodlines, #2)",Hardcover,137902,418,2012,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1956506,6481.0,"The Indigo Spell (Bloodlines, #3)",Hardcover,137902,401,2013,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1956507,6915.0,"Bloodlines (Bloodlines, #1)",Hardcover,137902,421,2011,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1957543,13381.0,The Philosophy of Andy Warhol,Paperback,1203,272,1977,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
1958606,547.0,Brave New World,Paperback,3487,268,1998,"fiction,fantasy,paranormal,young-adult"
1960305,13550.0,The Time Traveler's Wife,ebook,498072,500,2013,"fiction,romance,fantasy,paranormal,history,historical fiction,biography"
1967684,197.0,The Girl on the Train,Hardcover,1063732,323,2015,"mystery,thriller,crime,fiction"
1967746,5239.0,"Cinder (The Lunar Chronicles, #1)",Hardcover,4684322,390,2012,"young-adult,fantasy,paranormal,fiction,romance"
1969372,1450.0,The Light Between Oceans,Hardcover,5755257,343,2012,"fiction,history,historical fiction,biography,romance,mystery,thriller,crime"
1970724,683.0,Benjamin Franklin: An American Life,Paperback,7111,493,2004,"history,historical fiction,biography,non-fiction,comics,graphic,fiction"
1973035,646.0,"The Color of Magic (Discworld, #1; Rincewind #1)",Hardcover,1654,228,2005,"fantasy,paranormal,fiction,comics,graphic,young-adult"
1974276,1473.0,The Fault in Our Stars,Hardcover,1406384,313,2012,"young-adult,fiction,romance"
1976706,6716.0,"Across the Universe (Across the Universe, #1)",Hardcover,4018722,399,2011,"young-adult,fiction,romance,fantasy,paranormal,mystery,thriller,crime"
1982168,7000.0,"Graceling (Graceling Realm, #1)",Hardcover,1373880,471,2008,"fantasy,paranormal,young-adult,romance,fiction,mystery,thriller,crime"
1982311,668.0,"The Return of the King (The Lord of the Rings, #3)",Mass Market Paperback,656983,490,1986,"fantasy,paranormal,fiction,young-adult"
1988830,21049.0,The Grapes of Wrath,Hardcover,585,479,2014,"fiction,history,historical fiction,biography,young-adult"
1989134,6338.0,"Champion (Legend, #3)",Hardcover,4342215,369,2013,"young-adult,romance,fiction,fantasy,paranormal,mystery,thriller,crime"
1989238,131537.0,28 حرف,Paperback,5754828,152,2012,"non-fiction,comics,graphic"
1990708,19484.0,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Hardcover,4600197,395,2015,"fantasy,paranormal,young-adult,romance,fiction,history,historical fiction,biography,mystery,thriller,crime"
1995892,1050.0,Divine Secrets of the Ya-Ya Sisterhood,Paperback,3489,383,2004,"fiction,history,historical fiction,biography,young-adult,romance"
1997481,19072.0,Alice in Wonderland,Hardcover,"34933,8164,28120",92,2004,"fantasy,paranormal,fiction,children,young-adult"
1997791,8126.0,Gone Girl,Mass Market Paperback,2383,555,2014,"mystery,thriller,crime,fiction,romance"
1999440,30032.0,Love & Misadventure,Paperback,7012565,176,2013,"poetry,romance,young-adult,non-fiction,fiction"
2001292,116681.0,عصر العلم,Paperback,"1013808,435522",261,2010,"history,historical fiction,biography,non-fiction"
2002564,1260.0,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",Hardcover,21246,301,2009,"non-fiction,history,historical fiction,biography"
2003209,23362.0,محال,Paperback,"1503841,3318236",244,2013,"fiction,romance"
2007249,48042.0,Little Women,Hardcover,1315,388,1987,"fiction,history,historical fiction,biography,young-adult,romance,children"
2007762,7365.0,"Red Dragon (Hannibal Lecter, #1)",Hardcover,12455,348,2000,"fiction,mystery,thriller,crime"
2013824,1320.0,Fates and Furies,Hardcover,690619,390,2015,"fiction,romance"
2016758,1008.0,White Oleander,Paperback,3540,446,2001,"fiction,young-adult,mystery,thriller,crime"
2022148,3640.0,The Shining,Paperback,3389,447,1980,"fiction,fantasy,paranormal,mystery,thriller,crime"
2027180,20968.0,The Choice,Hardcover,2345,272,2007,"romance,fiction,young-adult"
2035412,12873.0,"Passion (Fallen, #3)",Hardcover,2905297,420,2011,"young-adult,fantasy,paranormal,romance,fiction"
2035995,1559.0,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Hardcover,"7064545,241896",327,2013,"non-fiction,history,historical fiction,biography,young-adult,comics,graphic"
2037647,849.0,Fear and Loathing in Las Vegas,Paperback,"5237,14623",204,1998,"fiction,non-fiction,history,historical fiction,biography,comics,graphic"
2040855,940.0,"Hatchet (Brian's Saga, #1)",Hardcover,18,208,2000,"young-adult,fiction,children"
2045015,39763.0,The Story of My Life,Paperback,7275,240,1990,"non-fiction,history,historical fiction,biography,comics,graphic,young-adult,children,fiction"
2046645,8433.0,"Interview with the Vampire (The Vampire Chronicles, #1)",Mass Market Paperback,7577,342,2004,"fantasy,paranormal,fiction,history,historical fiction,biography,romance,mystery,thriller,crime"
2047189,12851.0,Station Eleven,Hardcover,2786093,336,2014,"fiction,fantasy,paranormal,young-adult"
2047774,993.0,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Paperback,"7025,6543253",409,2000,"fantasy,paranormal,fiction,young-adult,romance"
2047992,35053.0,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide, #1)",Paperback,4,193,1997,"fiction,fantasy,paranormal,young-adult"
2052482,19854.0,Frida: A Biography of Frida Kahlo,Paperback,8262,528,2002,"history,historical fiction,biography,non-fiction,comics,graphic,romance"
2053852,21043.0,فرانكشتاين في بغداد,Paperback,6427444,352,2013,"fiction,history,historical fiction,biography,fantasy,paranormal"
2056990,23824.0,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",Paperback,4039811,208,2014,"fiction,young-adult,fantasy,paranormal,romance"
2057363,17044.0,The Girls' Guide to Hunting and Fishing,Paperback,7375,288,2005,"fiction,romance,non-fiction,young-adult"
2057921,7897.0,The Runaway Jury,Paperback,721,358,2006,"fiction,mystery,thriller,crime"
2060329,1063.0,PostSecret: Extraordinary Confessions from Ordinary Lives,Hardcover,8655,278,2005,"non-fiction,history,historical fiction,biography,young-adult,poetry,comics,graphic,fiction"
2062556,1456.0,"Holes (Holes, #1)",Paperback,6569,233,2000,"young-adult,fiction,children,mystery,thriller,crime,fantasy,paranormal"
2063902,1540.0,"Library of Souls (Miss Peregrine's Peculiar Children, #3)",Hardcover,3046613,464,2015,"fantasy,paranormal,young-adult,fiction,history,historical fiction,biography,mystery,thriller,crime,romance,children"
2063918,1959.0,"Golden Son (Red Rising, #2)",ebook,6474348,430,2015,"fiction,fantasy,paranormal,young-adult,romance,mystery,thriller,crime"
2069990,105.0,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Hardcover,15109469,272,2016,"non-fiction,history,historical fiction,biography,comics,graphic,fiction"
2073348,13366.0,Landline,Hardcover,4208569,310,2014,"fiction,romance,fantasy,paranormal,young-adult"
2073954,7050.0,"City of Ashes (The Mortal Instruments, #2)",Hardcover,150038,453,2008,"fantasy,paranormal,young-adult,romance,fiction"
2076514,23176.0,عزازيل,Paperback,1503841,470,2009,"fiction,history,historical fiction,biography,fantasy,paranormal"
2076865,39032.0,The Five Dysfunctions of a Team: A Leadership Fable,Hardcover,11503,227,2002,"non-fiction,fiction"
2077043,7338.0,A Light in the Attic,Hardcover,435477,176,2002,"poetry,children,fiction,young-adult,non-fiction,fantasy,paranormal"
2077045,828.0,Where the Sidewalk Ends,Hardcover,435477,176,2002,"poetry,children,fiction,young-adult,fantasy,paranormal,non-fiction"
2080659,406.0,Influence: The Psychology of Persuasion,Paperback,160932,320,2006,non-fiction
2081608,145619.0,الرجال من المريخ والنساء من الزهرة: كتاب الأيام 365 فكرة لإثراء علاقاتك,Paperback,848,536,2007,"non-fiction,romance,fiction"
2083376,939.0,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",Paperback,"1077326,2927",870,2004,"fantasy,paranormal,children,fiction,young-adult,mystery,thriller,crime,romance"
2086553,8001.0,Eleanor & Park,Hardcover,4208569,328,2013,"young-adult,romance,fiction,history,historical fiction,biography"
2091231,616.0,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Hardcover,6356,375,2006,"non-fiction,history,historical fiction,biography,comics,graphic"
2094322,8015.0,Crazy Love: Overwhelmed by a Relentless God,Paperback,"1362751,1399901,235311",187,2008,non-fiction
2094706,1574.0,"The Giver (The Giver, #1)",Paperback,2493,208,2006,"children,fiction,young-adult,fantasy,paranormal"
2095785,7503.0,"Divergent (Divergent, #1)",Hardcover,4039811,487,2011,"young-adult,fiction,fantasy,paranormal,romance,mystery,thriller,crime"
2098395,767.0,Great Expectations,Paperback,239579,505,1998,"fiction,history,historical fiction,biography,romance,young-adult"
2100458,578.0,"Storm Front (The Dresden Files, #1)",Mass Market Paperback,10746,322,2000,"fantasy,paranormal,mystery,thriller,crime,fiction"
2103122,18724.0,The Statistical Probability of Love at First Sight,Hardcover,805184,236,2012,"young-adult,romance,fiction"
2104518,7183.0,Sharp Objects,Paperback,2383,396,2006,"mystery,thriller,crime,fiction"
2105048,18738.0,"The Kill Order (Maze Runner, #0.5)",Hardcover,348878,327,2012,"young-adult,fiction,fantasy,paranormal,mystery,thriller,crime"
2106942,13318.0,"All Together Dead (Sookie Stackhouse, #7)",Hardcover,17061,323,2007,"fantasy,paranormal,fiction,romance,mystery,thriller,crime,young-adult"
2108968,7209.0,It Ends with Us,Paperback,5430144,376,2016,"romance,fiction,young-adult"
2110451,7212.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",Hardcover,"5042201,3439408,1077326",343,2016,"fantasy,paranormal,fiction,young-adult,children,mystery,thriller,crime"
2114720,1496.0,The Language of Flowers,Hardcover,4537214,323,2011,"fiction,children,history,historical fiction,biography,romance"
2116598,1196.0,"Guns, Germs, and Steel: The Fates of Human Societies",Paperback,256,425,2005,"history,historical fiction,biography,non-fiction,fiction"
2117177,25346.0,Rising Strong,Hardcover,162578,336,2015,"non-fiction,fiction"
2119314,17509.0,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Hardcover,"3354,403782",386,2014,"fiction,mystery,thriller,crime,fantasy,paranormal,romance"
2121170,1599.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Audio Cassette,"5869,511298",447,2003,"non-fiction,history,historical fiction,biography,mystery,thriller,crime,fiction"
2123896,51789.0,Harry Potter Page to Screen: The Complete Filmmaking Journey,Hardcover,9445,531,2011,"non-fiction,fantasy,paranormal,young-adult,fiction,children"
2125047,5466.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Paperback,15872,320,2007,"fantasy,paranormal,young-adult,fiction,children,romance,mystery,thriller,crime"
2126236,8434.0,"Artemis Fowl (Artemis Fowl, #1)",Paperback,10896,316,2003,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
2127360,70436.0,Crime and Punishment,Hardcover,"3137322,3358,3357",564,1993,"fiction,mystery,thriller,crime,history,historical fiction,biography"
2129699,5465.0,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Hardcover,15872,361,2008,"fantasy,paranormal,young-adult,fiction,children,romance"
2131645,446.0,Ready Player One,Hardcover,31712,374,2011,"fiction,young-adult,fantasy,paranormal,mystery,thriller,crime,romance"
2132160,856.0,One Hundred Years of Solitude,Hardcover,"13450,50060",457,2003,"fiction,fantasy,paranormal,history,historical fiction,biography,romance"
2133033,21272.0,The White Tiger,Hardcover,810254,320,2008,"fiction,mystery,thriller,crime"
2138534,1635.0,Thirteen Reasons Why,Hardcover,569269,352,2016,"fiction,young-adult,romance,mystery,thriller,crime"
2140313,13405.0,Cat's Cradle,Paperback,2778055,306,1999,"fiction,fantasy,paranormal"
2147184,7990.0,"Things Fall Apart (The African Trilogy, #1)",Paperback,8051,209,1994,"fiction,history,historical fiction,biography,young-adult,non-fiction"
2154384,7071.0,"Legend (Legend, #1)",Hardcover,4342215,305,2011,"romance,fantasy,paranormal,fiction,young-adult,mystery,thriller,crime"
2156365,12698.0,"Bared to You (Crossfire, #1)",Paperback,19823,360,2012,"romance,fiction"
2157263,7968.0,All the Bright Places,Hardcover,"45592,15814604",378,2015,"fiction,young-adult,romance"
2160979,23356.0,Brida,Paperback,"566,293115",264,2006,"fiction,fantasy,paranormal,romance,mystery,thriller,crime"
2162130,151489.0,Half Girlfriend,Paperback,61124,260,2014,"romance,fiction,young-adult"
2167066,116615.0,الجزار,Paperback,3279601,322,2011,"fiction,mystery,thriller,crime"
2167249,16962.0,Blindness,Paperback,"1285555,1739",326,1999,"fiction,fantasy,paranormal,mystery,thriller,crime"
2168253,25082.0,The Tenth Circle,Paperback,7128,416,2006,"fiction,mystery,thriller,crime,young-adult,romance,comics,graphic"
2169389,8460.0,The Odyssey,Paperback,"903,1005,880408,14660239,280215",541,2006,"fiction,poetry,fantasy,paranormal,history,historical fiction,biography,non-fiction"
2170596,7237.0,Before I Fall,Paperback,2936493,470,2010,"young-adult,romance,fiction,fantasy,paranormal,mystery,thriller,crime"
2170613,7981.0,War and Peace,Paperback,"128382,72229,72230,235013",1392,1998,"fiction,history,historical fiction,biography,romance"
2175806,1623.0,Anna Karenina,Mass Market Paperback,"128382,217371,5262",960,2002,"fiction,romance,history,historical fiction,biography"
2175807,52577.0,Anna Karenina,Paperback,"128382,40588,69892",803,2003,"fiction,romance,history,historical fiction,biography"
2176396,7011.0,"The Lost Hero (The Heroes of Olympus, #1)",Audio CD,"15872,3343082",17,2010,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime,romance"
2177521,16174.0,Fantastic Beasts and Where to Find Them: The Original Screenplay,Hardcover,1077326,293,2016,"fiction,young-adult,history,historical fiction,biography,children,fantasy,paranormal,romance,mystery,thriller,crime"
2179707,1206.0,Nineteen Minutes,Hardcover,7128,440,2007,"fiction,young-adult,mystery,thriller,crime,romance"
2179903,468.0,Foundation (Foundation #1),Hardcover,16667,244,2004,"fiction,fantasy,paranormal,history,historical fiction,biography"
2181039,13350.0,"Everything, Everything",Hardcover,"7353006,14168236",307,2015,"young-adult,romance,fiction"
2187508,459.0,"The Lord of the Rings (The Lord of the Rings, #1-3)",Paperback,656983,1216,2005,"fantasy,paranormal,fiction,young-adult"
2187511,946.0,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,Mass Market Paperback,656983,1728,2012,"fiction,fantasy,paranormal,young-adult,children"
2187515,670.0,"The Fellowship of the Ring (The Lord of the Rings, #1)",Paperback,656983,398,2003,"fantasy,paranormal,fiction,young-adult"
2198313,1041.0,Charlotte's Web,Paperback,"988142,30916,3105",184,2001,"children,fiction,young-adult,fantasy,paranormal"
2201115,7217.0,"The Boy Next Door (Boy, #1)",Paperback,11654,379,2005,"romance,fiction,young-adult,mystery,thriller,crime"
2202183,750.0,"Patriot Games (Jack Ryan Universe, #2)",Paperback,3892,503,1992,"fiction,mystery,thriller,crime,history,historical fiction,biography"
2202655,46272.0,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)",Paperback,144405,178,2005,"romance,comics,graphic,young-adult,fiction"
2205605,739.0,"Angels & Demons  (Robert Langdon, #1)",Mass Market Paperback,630,736,2006,"fiction,mystery,thriller,crime,history,historical fiction,biography,fantasy,paranormal,romance"
2205608,1203.0,"The Da Vinci Code (Robert Langdon, #2)",Paperback,630,481,2006,"fiction,mystery,thriller,crime,history,historical fiction,biography,fantasy,paranormal,romance"
2208717,1604.0,"Insurgent (Divergent, #2)",Hardcover,4039811,525,2012,"young-adult,fiction,fantasy,paranormal,romance"
2211974,7976.0,Brain on Fire: My Month of Madness,Hardcover,5778057,250,2012,"non-fiction,history,historical fiction,biography,fiction,mystery,thriller,crime"
2213119,49430.0,المهمة غير المستحيلة (كيمياء الصلاة #1),Paperback,1112683,142,2008,non-fiction
2213226,8436.0,The Undomestic Goddess,Paperback,6160,404,2006,"romance,fiction,young-adult"
2215396,1464.0,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Hardcover,486329,416,2013,"non-fiction,history,historical fiction,biography,fiction"
2215610,57960.0,"Bleach, Volume 01",Paperback,1977,200,2004,"fantasy,paranormal,comics,graphic,fiction,young-adult,romance"
2215896,2586.0,Wolves of the Calla,Mass Market Paperback,"3389,133241",931,2006,"fantasy,paranormal,fiction,mystery,thriller,crime"
2216349,716.0,Do Androids Dream of Electric Sheep?,Paperback,"4764,3619",244,1996,"fantasy,paranormal,fiction,mystery,thriller,crime"
2220155,8142.0,"Moby-Dick or, The Whale",Paperback,"1624,13903,21818",720,2003,"fiction,history,historical fiction,biography,fantasy,paranormal"
2222505,22433.0,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Hardcover,206062,232,2009,"non-fiction,romance,history,historical fiction,biography"
2224125,1405.0,Anna Karenina,Paperback,"128382,235013,72230",964,2012,"fiction,romance,history,historical fiction,biography"
2227403,14731.0,The Year of Magical Thinking,Paperback,238,227,2007,"non-fiction,history,historical fiction,biography,fiction"
2230640,24886.0,ذاكرة الجسد,Paperback,"1109606,2993185",404,2010,"fiction,history,historical fiction,biography,romance"
2231843,14706.0,Half of a Yellow Sun,Hardcover,11291,433,2006,"fiction,history,historical fiction,biography,romance"
2232283,6803.0,"Onyx (Lux, #2)",Paperback,4476934,366,2012,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
2233697,15429.0,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient, and the Past Life Therapy That Changed Both Their Lives",Hardcover,72099,217,1996,"non-fiction,history,historical fiction,biography,fantasy,paranormal,fiction"
2235281,7120.0,Beloved,Paperback,3534,324,2004,"fiction,history,historical fiction,biography,fantasy,paranormal"
2237694,17708.0,The Republic,Paperback,"879,473421",416,2003,"non-fiction,history,historical fiction,biography,fiction"
2238262,14568.0,Me and Earl and the Dying Girl,Hardcover,5227163,295,2012,"young-adult,fiction,romance"
2240418,91898.0,الرجال من المريخ والنساء من الزهرة,Paperback,848,412,2012,"non-fiction,romance,fiction"
2241330,14761.0,"Girl, Interrupted",Paperback,4376,169,1994,"fiction,history,historical fiction,biography,non-fiction,young-adult,comics,graphic"
2241949,13363.0,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Paperback,"3222554,5808780",396,2012,"fiction,history,historical fiction,biography,mystery,thriller,crime,fantasy,paranormal"
2243048,15332.0,The Exorcist,Mass Market Paperback,104728,385,1994,"fiction,fantasy,paranormal,mystery,thriller,crime"
2244702,8600.0,"In a Dark, Dark Wood",Hardcover,9013543,352,2015,"mystery,thriller,crime,fiction"
2245649,145668.0,What Young India Wants,Paperback,61124,181,2012,"non-fiction,fiction,history,historical fiction,biography"
2246845,23170.0,مئة عام من العزلة,Paperback,"13450,5029628,5131255",536,2005,"fiction,fantasy,paranormal,history,historical fiction,biography,romance"
2250019,42115.0,Romeo and Juliet,Paperback,947,96,1993,"fiction,romance,poetry,history,historical fiction,biography,young-adult"
2251355,938.0,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",Paperback,"1077326,2927",734,2002,"fantasy,paranormal,children,young-adult,fiction,romance"
2257651,1112.0,Sense and Sensibility,Paperback,"1265,43605,9321",409,2003,"fiction,history,historical fiction,biography,romance"
2258624,185868.0,"Young Zaphod Plays It Safe (Hitchhiker's Guide to the Galaxy, #0.5)",Paperback,4,11,2012,"fiction,fantasy,paranormal"
2258806,7998.0,Paper Towns,Paperback,1406384,305,2009,"young-adult,fiction,romance,mystery,thriller,crime"
2259955,5236.0,"Cress (The Lunar Chronicles, #3)",Hardcover,4684322,552,2014,"young-adult,fantasy,paranormal,fiction,romance"
2260330,49734.0,أنت لي,Paperback,2982291,1607,2007,"romance,fiction"
2264914,16997.0,The Master and Margarita,Paperback,"3873,9667,3057900,40254",367,1996,"fiction,fantasy,paranormal,history,historical fiction,biography,romance,mystery,thriller,crime"
2268789,586.0,The Diary of a Young Girl,Mass Market Paperback,"3720,44566,14116317",283,1993,"non-fiction,history,historical fiction,biography,young-adult,fiction,comics,graphic,children"
2269288,14850.0,A Walk to Remember,Paperback,2345,240,2004,"fiction,romance,history,historical fiction,biography,young-adult"
2269290,16283.0,Message in a Bottle,Paperback,2345,342,1999,"romance,fiction,young-adult"
2277886,8446.0,The Prince of Tides,Paperback,6942,679,2002,"romance,fiction,history,historical fiction,biography,mystery,thriller,crime"
2282312,7170.0,The Picture of Dorian Gray,Paperback,"3565,1467",254,1998,"fiction,fantasy,paranormal,history,historical fiction,biography,mystery,thriller,crime"
2282718,1202.0,Me Talk Pretty One Day,Paperback,2849,272,2001,"non-fiction,fiction,history,historical fiction,biography,comics,graphic"
2286684,882.0,The Sun Also Rises,Paperback,1455,189,1957,"fiction,history,historical fiction,biography,romance"
2290219,7361.0,A Study in Scarlet,Paperback,2448,108,2005,"mystery,thriller,crime,fiction,history,historical fiction,biography"
2291415,1605.0,"Divergent (Divergent, #1)",Paperback,4039811,487,2012,"young-adult,fiction,fantasy,paranormal,romance,mystery,thriller,crime"
2291882,19989.0,The Secret of the Nagas (Shiva Trilogy #2),Paperback,4343092,396,2011,"fiction,fantasy,paranormal,history,historical fiction,biography,mystery,thriller,crime,young-adult"
2292542,23926.0,حبيبتي بكماء,Paperback,6859221,127,2013,"romance,fiction"
2293429,7398.0,Far from the Madding Crowd,Paperback,"15905,42277,527779",433,2003,"fiction,history,historical fiction,biography"
2295166,14239.0,"Wizard's First Rule (Sword of Truth, #1)",Paperback,3441,836,2003,"fantasy,paranormal,fiction,romance,young-adult"
2295189,23950.0,هيبتا,Paperback,2994581,223,2014,"romance,fiction"
2298390,17591.0,The Art of Happiness,Hardcover,"570218,21499",336,1998,"non-fiction,history,historical fiction,biography"
2298493,7232.0,"Are You There, Vodka? It's Me, Chelsea",Hardcover,20357,264,2007,"non-fiction,history,historical fiction,biography,fiction"
2300167,1592.0,Paper Towns,Hardcover,1406384,305,2008,"young-adult,fiction,romance,mystery,thriller,crime"
2308078,7988.0,Man's Search for Meaning,Paperback,2782,184,2006,"non-fiction,history,historical fiction,biography,comics,graphic,fiction"
2308846,6970.0,"Uglies (Uglies, #1)",Paperback,13957,425,2005,"young-adult,fiction,fantasy,paranormal,romance"
2308945,21897.0,"Inheritance (The Inheritance Cycle, #4)",Hardcover,8349,849,2011,"fantasy,paranormal,young-adult,fiction,romance,children"
2312016,7005.0,"Unwind (Unwind, #1)",Hardcover,19564,335,2007,"young-adult,fiction,fantasy,paranormal,mystery,thriller,crime,romance"
2317140,569.0,The Hunchback of Notre-Dame,Paperback,"13661,2975831",510,2001,"fiction,history,historical fiction,biography,romance,fantasy,paranormal"
2319325,7051.0,"City of Lost Souls (The Mortal Instruments, #5)",Hardcover,150038,436,2012,"fantasy,paranormal,young-adult,romance,fiction"
