,book_id,title,format,authors,size,publicationYear,genres
248712,17581.0,After the Quake,Paperback,"3354,7306",147,2003,"fiction,non-fiction,fantasy,paranormal"
248719,17631.0,Norwegian Wood,Paperback,"3354,7306",296,2000,"romance,fiction,young-adult,fantasy,paranormal"
249173,18933.0,Remember Me?,Hardcover,6160,352,2008,"romance,fiction,young-adult"
249783,18151.0,Sapiens: A Brief History of Humankind,Paperback,395812,443,2014,"non-fiction,history,historical fiction,biography"
250254,3974.0,"Wallbanger (Cocktail, #1)",Paperback,3379564,384,2012,"romance,fiction"
250729,1340.0,god is Not Great: How Religion Poisons Everything,Hardcover,3956,307,2007,"non-fiction,history,historical fiction,biography"
251859,1012.0,Pride and Prejudice,Paperback,"1265,3500,16378912,14532,1244,13771732,15258855,6765",279,2000,"fiction,romance,history,historical fiction,biography,young-adult"
256857,19877.0,The Yellow Wall-Paper,Paperback,"29527,223869",64,1996,"fiction,history,historical fiction,biography,mystery,thriller,crime"
258499,133504.0,Winning,Hardcover,"3770,3772",384,2005,"non-fiction,history,historical fiction,biography"
258764,7339.0,Rebecca,Paperback,"2001717,52956",441,2007,"fiction,mystery,thriller,crime,romance,history,historical fiction,biography"
259463,18261.0,The Secret Keeper,Hardcover,615274,484,2012,"fiction,history,historical fiction,biography,mystery,thriller,crime,romance"
260240,7429.0,Howl and Other Poems,Hardcover,"4261,15435",56,2001,"poetry,fiction,non-fiction"
260241,14318.0,"Howl's Moving Castle (Howl's Moving Castle, #1)",Mass Market Paperback,4260,329,2001,"fantasy,paranormal,young-adult,fiction,romance,children,mystery,thriller,crime"
261178,38065.0,Become a Better You: 7 Keys to Improving Your Life Every Day,Hardcover,55044,400,2007,non-fiction
261501,864.0,Sophie's World,Paperback,"1388082,5008438",403,1995,"fiction,children,non-fiction,young-adult,history,historical fiction,biography,romance,fantasy,paranormal"
261509,14823.0,The Virgin Suicides,Paperback,1467,250,2002,"fiction,young-adult,history,historical fiction,biography,romance"
261943,30165.0,"Kimi ni Todoke: From Me to You, Vol. 1",Paperback,"2830569,1411091",205,2009,"romance,comics,graphic,young-adult,fiction"
264849,17415.0,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",Hardcover,"1069006,25523",248,2006,"young-adult,children,fiction,fantasy,paranormal"
268132,1508.0,A Man Called Ove,Hardcover,"6485178,3363844",337,2014,fiction
268612,21898.0,"Eldest (The Inheritance Cycle, #2)",Paperback,8349,704,2007,"young-adult,fantasy,paranormal,fiction,children,romance"
269097,21422.0,Mrs. Dalloway,Hardcover,"6765,26993",194,2002,"fiction,history,historical fiction,biography,romance"
269112,77157.0,"Murder on the Orient Express (Hercule Poirot, #10)",Paperback,123715,274,2007,"mystery,thriller,crime,fiction,history,historical fiction,biography"
270236,19956.0,"The Lost Colony (Artemis Fowl, #5)",Hardcover,10896,385,2006,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
271904,19981.0,The Raven,Paperback,"4624490,290375",64,1996,"fiction,mystery,thriller,crime,poetry,history,historical fiction,biography,fantasy,paranormal"
276369,15272.0,The Vagina Monologues,Paperback,"60609,57108",185,2001,"non-fiction,fiction,poetry,history,historical fiction,biography"
276631,16297.0,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Hardcover,56224,284,2006,"young-adult,romance,mystery,thriller,crime,fiction,fantasy,paranormal"
276905,13435.0,Smile,Hardcover,21618,224,2010,"comics,graphic,young-adult,fiction,children,non-fiction,history,historical fiction,biography"
277155,14864.0,Sing You Home,Hardcover,7128,466,2011,"fiction,romance"
277619,15267.0,Mystic River,Paperback,10289,416,2001,"mystery,thriller,crime,fiction"
278822,39469.0,The Sands of Time,Paperback,9068,427,1996,"fiction,mystery,thriller,crime,romance,history,historical fiction,biography,young-adult"
278828,39468.0,Windmills of the Gods,Paperback,9068,419,1994,"fiction,mystery,thriller,crime,romance"
280775,21105.0,Pinocchio,Paperback,"15123,7195,2450573,4699102",262,1996,"children,young-adult,fiction,fantasy,paranormal"
281178,1526.0,"Fifty Shades of Grey (Fifty Shades, #1)",ebook,4725841,356,2011,"romance,fiction,young-adult"
282347,29924.0,Ariel,Paperback,4379,105,1999,"poetry,fiction,non-fiction"
285678,13519.0,"The Boleyn Inheritance (The Plantagenet and Tudor Novels, #10)",Hardcover,9987,518,2006,"history,historical fiction,biography,fiction,romance,comics,graphic"
286585,14664.0,Purple Hibiscus,Paperback,11291,307,2005,"fiction,history,historical fiction,biography,young-adult"
290845,7341.0,"Dead Until Dark (Sookie Stackhouse, #1)",Mass Market Paperback,17061,292,2001,"fantasy,paranormal,romance,fiction,mystery,thriller,crime,young-adult"
295383,1511.0,The Woman in Cabin 10,Hardcover,9013543,340,2016,"mystery,thriller,crime,fiction"
295752,4765.0,"Hunger (Gone, #2)",Hardcover,1599723,590,2009,"young-adult,fiction,fantasy,paranormal,romance,mystery,thriller,crime"
296974,1278.0,The Heart Goes Last,Hardcover,3472,320,2015,"fiction,fantasy,paranormal,mystery,thriller,crime"
298188,116626.0,نصف ميت دفن حيًا,Paperback,3279601,326,2013,"fiction,fantasy,paranormal,mystery,thriller,crime,romance"
301828,48125.0,When Things Fall Apart: Heart Advice for Difficult Times,Paperback,8052,160,2000,non-fiction
302002,16524.0,Luckiest Girl Alive,Hardcover,6464799,352,2015,"fiction,mystery,thriller,crime,young-adult"
302004,7166.0,Confess,Paperback,5430144,306,2015,"romance,fiction,young-adult"
302149,12795.0,"The End (A Series of Unfortunate Events, #13)",Hardcover,"36746,44524",368,2006,"fiction,young-adult,children,fantasy,paranormal,mystery,thriller,crime"
302158,12810.0,"The Miserable Mill (A Series of Unfortunate Events, #4)",Paperback,"36746,44524",194,2000,"fiction,young-adult,children,fantasy,paranormal,mystery,thriller,crime"
302489,17541.0,The Polar Express,Hardcover,9685,32,2000,"children,fiction,fantasy,paranormal,young-adult"
306763,21252.0,The Remains of the Day,Paperback,4280,258,2005,"fiction,history,historical fiction,biography,romance"
307738,82896.0,Adventures of Huckleberry Finn,Paperback,1244,588,2001,"fiction,history,historical fiction,biography,young-adult,children"
308561,1326.0,Between the World and Me,Hardcover,1214964,152,2015,"non-fiction,history,historical fiction,biography,fiction"
311117,8437.0,A Long Way Down,Hardcover,2929,368,2006,fiction
312383,19075.0,"Hamlet: Screenplay, Introduction And Film Diary",Paperback,"55118,947",224,1996,"fiction,poetry,history,historical fiction,biography,non-fiction,romance,young-adult"
312394,21460.0,"Percy Jackson and the Olympians Boxed Set (Percy Jackson and the Olympians, #1-5)",Hardcover,"15872,4629237",1744,2009,"young-adult,fantasy,paranormal,fiction,children,romance,mystery,thriller,crime"
312492,6192.0,"The Ask and the Answer (Chaos Walking, #2)",Hardcover,370361,536,2009,"young-adult,fiction,fantasy,paranormal,romance,mystery,thriller,crime"
313480,18869.0,I've Got Your Number,Hardcover,6160,433,2012,"romance,fiction,young-adult"
314010,7219.0,Behind Closed Doors,Hardcover,14425604,320,2016,"mystery,thriller,crime,fiction"
315100,14747.0,In Her Shoes,Paperback,9212,537,2005,"fiction,romance"
317740,29012.0,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,ebook,1038942,241,2012,"non-fiction,fiction"
318068,111.0,The Left Hand of Darkness,Paperback,"874602,2966914",304,2000,"fiction,fantasy,paranormal"
318636,17583.0,"South of the Border, West of the Sun",Paperback,"3354,403782",190,2006,"fiction,romance,fantasy,paranormal"
318894,14805.0,Dead Poets Society,Paperback,52601,166,1998,"fiction,young-adult,poetry,history,historical fiction,biography"
319003,19060.0,Madame Bovary,Paperback,"1461,54647,474490,1460",329,2004,"fiction,romance,history,historical fiction,biography"
319593,17237.0,"The A.B.C. Murders (Hercule Poirot, #13)",Hardcover,123715,247,2006,"mystery,thriller,crime,fiction,history,historical fiction,biography"
319601,17037.0,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Hardcover,123715,288,2006,"mystery,thriller,crime,fiction,history,historical fiction,biography"
320877,19997.0,The Winner Stands Alone,Hardcover,566,368,2009,"fiction,mystery,thriller,crime,romance"
323925,6701.0,"Bared to You (Crossfire, #1)",Paperback,19823,338,2012,"romance,fiction"
327531,8393.0,"The Witching Hour (Lives of the Mayfair Witches, #1)",Paperback,7577,1207,2004,"fantasy,paranormal,fiction,history,historical fiction,biography,romance,mystery,thriller,crime"
328208,1391.0,Orange Is the New Black,Hardcover,2867696,298,2010,"non-fiction,history,historical fiction,biography,mystery,thriller,crime,fiction,comics,graphic"
330192,17584.0,"Dance Dance Dance (The Rat, #4)",Paperback,3354,393,2002,"fiction,fantasy,paranormal,mystery,thriller,crime,romance"
330193,17586.0,After Dark,Hardcover,"3354,7306",191,2007,"fiction,fantasy,paranormal,mystery,thriller,crime"
330579,6832.0,"Inkheart (Inkworld, #1)",Paperback,"15873,25355",548,2005,"young-adult,fantasy,paranormal,fiction,children,mystery,thriller,crime,romance"
330868,14795.0,The Storyteller,Hardcover,7128,460,2013,"fiction,history,historical fiction,biography,mystery,thriller,crime,romance"
331486,8432.0,"The Last Unicorn (The Last Unicorn, #1)",Paperback,1067608,294,2008,"fantasy,paranormal,fiction,young-adult,children,romance"
331560,18774.0,Women,Paperback,13275,291,2014,"fiction,poetry,history,historical fiction,biography,romance,non-fiction"
332668,23361.0,ڤيرتيجو,Paperback,1633682,402,2008,"fiction,mystery,thriller,crime"
333621,150040.0,"The Argumentative Indian: Writings on Indian History, Culture and Identity",Paperback,82531,432,2006,"non-fiction,history,historical fiction,biography,young-adult,fiction"
334870,761.0,Stranger in a Strange Land,Paperback,205,528,1991,"fiction,fantasy,paranormal"
334910,19905.0,"The Short Second Life of Bree Tanner (Twilight, #3.5)",Hardcover,941441,178,2010,"young-adult,fantasy,paranormal,fiction,romance"
335124,21851.0,"Into the Wild (Warriors, #1)",Paperback,27498,288,2004,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
335360,17562.0,The Dark Tower: The Gunslinger Born,Hardcover,"13681,3470,12738,156274,3389",240,2007,"comics,graphic,fantasy,paranormal,fiction,mystery,thriller,crime"
336890,17540.0,The Night Before Christmas,Hardcover,"64709,16325",32,1998,"children,poetry,fiction,fantasy,paranormal,young-adult"
339652,26421.0,"Linger (The Wolves of Mercy Falls, #2)",Hardcover,1330292,360,2010,"fantasy,paranormal,romance,young-adult,fiction,mystery,thriller,crime"
341395,116331.0,Tao Te Ching,Paperback,"2622245,1226095,38289,192322,17940",160,1989,"non-fiction,history,historical fiction,biography,fiction,poetry"
342225,130.0,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",Mass Market Paperback,1654,394,2005,"fantasy,paranormal,fiction,comics,graphic,young-adult"
343153,39430.0,Asura: Tale Of The Vanquished,Paperback,5785094,504,2012,"fiction,fantasy,paranormal,history,historical fiction,biography,non-fiction"
343472,86027.0,The 80/20 Principle: The Secret to Achieving More with Less,Paperback,46940,288,1999,non-fiction
344995,7433.0,North and South,Paperback,"1413437,206835",521,1994,"fiction,romance,history,historical fiction,biography"
346003,13213.0,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Hardcover,73149,499,2006,"fantasy,paranormal,fiction,mystery,thriller,crime,young-adult"
348930,1047.0,"Chocolat (Chocolat, #1)",Paperback,9432,306,2000,"romance,fiction,fantasy,paranormal,history,historical fiction,biography"
352704,18889.0,Alive: The Story of the Andes Survivors,Paperback,40311,318,1975,"non-fiction,history,historical fiction,biography,mystery,thriller,crime,comics,graphic,fiction"
353744,758.0,A Midsummer Night's Dream,Paperback,"947,569383,8140,270160",298,2016,"fiction,fantasy,paranormal,romance,poetry,history,historical fiction,biography"
353749,7392.0,Twelfth Night,Paperback,947,220,2004,"fiction,romance,poetry,history,historical fiction,biography,fantasy,paranormal"
355583,7908.0,The Confession,Hardcover,721,418,2010,"fiction,mystery,thriller,crime"
355890,5903.0,"The Way of Shadows (Night Angel, #1)",Mass Market Paperback,1370283,645,2008,"fantasy,paranormal,fiction,young-adult,romance"
356132,111639.0,"The History of the Hobbit, Part One: Mr. Baggins",Hardcover,"42158,656983",467,2007,"fantasy,paranormal,fiction,non-fiction,history,historical fiction,biography,children,young-adult"
358565,369.0,"Thinking, Fast and Slow",Hardcover,72401,418,2011,non-fiction
358835,7061.0,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",ebook,4039811,43,2012,"young-adult,fiction,fantasy,paranormal,romance"
360119,7325.0,On the Road,Paperback,1742,307,1976,"fiction,non-fiction,history,historical fiction,biography,poetry"
361190,12760.0,"Warbreaker (Warbreaker, #1)",ebook,38550,688,2009,"fantasy,paranormal,fiction,romance,mystery,thriller,crime,young-adult"
363014,39453.0,Malgudi Days,Paperback,"1305302,3670",264,2006,"fiction,history,historical fiction,biography,children,fantasy,paranormal"
363611,7972.0,Speak,Paperback,10003,208,2001,"young-adult,fiction"
363887,1080.0,Jaws,Hardcover,59542,320,2005,"fiction,mystery,thriller,crime"
366621,1042.0,"Forever Princess (The Princess Diaries, #10)",Hardcover,11654,383,2009,"young-adult,romance,fiction"
369715,1222.0,The Namesake,Paperback,3670,291,2004,"fiction,history,historical fiction,biography,romance"
370152,1283.0,We Were Liars,Kindle Edition,173491,242,2014,"young-adult,mystery,thriller,crime,fiction,romance"
370229,7344.0,The Velveteen Rabbit,Paperback,"83846,4418206",40,1987,"children,fiction,fantasy,paranormal,young-adult"
370241,1200.0,My Sister's Keeper,Paperback,7128,423,2005,"fiction,young-adult,romance"
370242,48034.0,Songs of the Humpback Whale,Paperback,7128,346,2001,"fiction,young-adult"
370243,14865.0,Salem Falls,Paperback,7128,434,2002,"fiction,romance,mystery,thriller,crime,young-adult"
370244,14862.0,Picture Perfect,Paperback,7128,369,2002,"fiction,romance,mystery,thriller,crime"
370245,14866.0,Keeping Faith,Paperback,7128,422,2006,"fiction,romance,mystery,thriller,crime,young-adult"
370246,25698.0,Mercy,Paperback,7128,400,2001,"fiction,romance,mystery,thriller,crime"
370726,7336.0,Vanity Fair,Paperback,"3953,40229",867,2003,"fiction,history,historical fiction,biography,romance"
373113,19293.0,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",Paperback,50873,520,2007,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
373168,12858.0,"The Way of Kings (The Stormlight Archive, #1)",Hardcover,38550,1007,2010,"fantasy,paranormal,fiction"
373344,8379.0,"Postmortem (Kay Scarpetta, #1)",Paperback,1025097,342,2003,"mystery,thriller,crime,fiction"
375270,13335.0,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,ebook,155717,304,2012,"non-fiction,history,historical fiction,biography,fiction"
377325,4762.0,"Fear (Gone, #5)",Hardcover,1599723,509,2012,"young-adult,fiction,fantasy,paranormal,romance,mystery,thriller,crime"
378342,7490.0,"Shatter Me (Shatter Me, #1)",Hardcover,4637539,338,2011,"young-adult,romance,fantasy,paranormal,fiction"
380109,443.0,The Little Prince,Paperback,"1020792,27112,4479191,5358171",93,2000,"fiction,fantasy,paranormal,children,young-adult"
384822,12965.0,"Kane and Abel (Kane and Abel, #1)",Paperback,4820,592,2004,"fiction,history,historical fiction,biography,mystery,thriller,crime,romance"
384823,24198.0,"Not a Penny More, Not a Penny Less",Paperback,4820,305,2004,"fiction,mystery,thriller,crime,history,historical fiction,biography"
385799,7420.0,The Tell-Tale Heart and Other Writings,Mass Market Paperback,4624490,448,2004,"fiction,fantasy,paranormal,mystery,thriller,crime,poetry,young-adult,history,historical fiction,biography"
385998,5463.0,"The Last Olympian (Percy Jackson and the Olympians, #5)",Audio CD,15872,11,2009,"fantasy,paranormal,young-adult,fiction,children,romance"
388195,13414.0,The Hound of the Baskervilles,Mass Market Paperback,"2448,6331,3493507,415985",256,2001,"mystery,thriller,crime,fiction,history,historical fiction,biography"
388738,4614.0,"Tithe (Modern Faerie Tales, #1)",Paperback,25422,332,2004,"fantasy,paranormal,young-adult,romance,fiction"
388849,18131.0,How to Be a Woman,Paperback,939363,312,2011,"non-fiction,history,historical fiction,biography,comics,graphic,fiction"
390306,21087.0,"Killer (Pretty Little Liars, #6)",Library Binding,93970,320,2009,"young-adult,fiction,mystery,thriller,crime,romance"
